11/14/2018;2701.58;2737.90;2746.80;2685.75;-0.76
11/15/2018;2730.20;2693.52;2735.38;2670.75;1.06
11/16/2018;2736.27;2718.54;2746.75;2712.16;0.22
11/19/2018;2690.73;2730.74;2733.16;2681.09;-1.66
11/20/2018;2641.89;2654.60;2669.44;2631.52;-1.82
11/21/2018;2649.93;2657.74;2670.73;2649.82;0.30
11/23/2018;2632.56;2633.36;2647.55;2631.09;-0.66
11/26/2018;2673.45;2649.97;2674.35;2649.97;1.55
11/27/2018;2682.17;2663.75;2682.53;2655.89;0.33
11/28/2018;2743.79;2691.45;2744.00;2684.38;2.30
11/29/2018;2737.76;2736.97;2753.75;2722.94;-0.22
11/30/2018;2760.17;2737.76;2760.88;2732.76;0.82
12/03/2018;2790.37;2790.50;2800.18;2773.38;1.09
12/04/2018;2700.06;2782.43;2785.93;2697.18;-3.24
12/06/2018;2695.95;2663.51;2696.15;2621.53;-0.15
12/07/2018;2633.08;2691.26;2708.54;2623.14;-2.33
12/10/2018;2637.72;2630.86;2647.51;2583.23;0.18
12/11/2018;2636.78;2664.44;2674.35;2621.30;-0.04
12/12/2018;2651.07;2658.23;2685.44;2650.26;0.54
12/13/2018;2650.54;2658.70;2670.19;2637.27;-0.02
12/14/2018;2599.95;2629.68;2635.07;2593.84;-1.91
12/17/2018;2545.94;2590.75;2601.13;2530.54;-2.08
12/18/2018;2546.16;2559.90;2573.99;2528.71;0.01
12/19/2018;2506.96;2547.05;2585.29;2488.96;-1.54
12/20/2018;2467.42;2496.77;2509.63;2441.18;-1.58
12/21/2018;2416.62;2465.38;2504.41;2408.55;-2.06
12/24/2018;2351.10;2400.56;2410.34;2351.10;-2.71
12/26/2018;2467.70;2363.12;2467.76;2346.58;4.96
12/27/2018;2488.83;2442.50;2489.10;2397.94;0.86
12/28/2018;2485.74;2498.77;2520.27;2472.89;-0.12
12/31/2018;2506.85;2498.94;2509.24;2482.82;0.85
01/02/2019;2510.03;2476.96;2519.49;2467.47;0.13
01/03/2019;2447.89;2491.92;2493.14;2443.96;-2.48
01/04/2019;2531.94;2474.33;2538.07;2474.33;3.43
01/07/2019;2549.69;2535.61;2566.16;2524.56;0.70
01/08/2019;2574.41;2568.11;2579.82;2547.56;0.97
01/09/2019;2584.96;2580.00;2595.32;2568.89;0.41
01/10/2019;2596.64;2573.51;2597.82;2562.02;0.45
01/11/2019;2596.26;2588.11;2596.27;2577.40;-0.01
01/14/2019;2582.61;2580.31;2589.32;2570.41;-0.53
01/15/2019;2610.30;2585.10;2613.08;2585.10;1.07
01/16/2019;2616.10;2614.75;2625.76;2612.68;0.22
01/17/2019;2635.96;2609.28;2645.06;2606.36;0.76
01/18/2019;2670.71;2651.27;2675.47;2647.58;1.32
01/22/2019;2632.90;2657.88;2657.88;2617.27;-1.42
01/23/2019;2638.70;2643.48;2653.19;2612.86;0.22
01/24/2019;2642.33;2638.84;2647.20;2627.01;0.14
01/25/2019;2664.76;2657.44;2672.38;2657.33;0.85
01/28/2019;2643.85;2644.97;2644.97;2624.06;-0.78
01/29/2019;2640.00;2644.89;2650.93;2631.05;-0.15
01/30/2019;2681.05;2653.62;2690.44;2648.34;1.55
01/31/2019;2704.10;2685.49;2708.95;2678.65;0.86
02/01/2019;2706.53;2702.32;2716.66;2696.88;0.09
02/04/2019;2724.87;2706.49;2724.99;2698.75;0.68
02/05/2019;2737.70;2728.34;2738.98;2724.03;0.47
02/06/2019;2731.61;2735.05;2738.08;2724.15;-0.22
02/07/2019;2706.05;2717.53;2719.32;2687.26;-0.94
02/08/2019;2707.88;2692.36;2708.07;2681.83;0.07
02/11/2019;2709.80;2712.40;2718.05;2703.79;0.07
02/12/2019;2744.73;2722.61;2748.19;2722.61;1.29
02/13/2019;2753.03;2750.30;2761.85;2748.63;0.30
02/14/2019;2745.73;2743.50;2757.90;2731.23;-0.27
02/15/2019;2775.60;2760.24;2775.66;2760.24;1.09
02/19/2019;2779.76;2769.28;2787.33;2767.29;0.15
02/20/2019;2784.70;2779.05;2789.88;2774.06;0.18
02/21/2019;2774.88;2780.24;2781.58;2764.55;-0.35
02/22/2019;2792.67;2780.67;2794.20;2779.11;0.64
02/25/2019;2796.11;2804.35;2813.49;2794.99;0.12
02/26/2019;2793.90;2792.36;2803.12;2789.47;-0.08
02/27/2019;2792.38;2787.50;2795.76;2775.13;-0.05
02/28/2019;2784.49;2788.11;2793.73;2782.51;-0.28
03/01/2019;2803.69;2798.22;2808.02;2787.38;0.69
03/04/2019;2792.81;2814.37;2816.88;2767.66;-0.39
03/05/2019;2789.65;2794.41;2796.44;2782.97;-0.11
03/06/2019;2771.45;2790.27;2790.27;2768.69;-0.65
03/07/2019;2748.93;2766.53;2767.25;2739.09;-0.81
03/08/2019;2743.07;2730.79;2744.13;2722.27;-0.21
03/11/2019;2783.30;2747.61;2784.00;2747.61;1.47
03/12/2019;2791.52;2787.34;2798.32;2786.73;0.30
03/13/2019;2810.92;2799.78;2821.24;2799.78;0.69
03/14/2019;2808.48;2810.38;2815.00;2803.46;-0.09
03/15/2019;2822.48;2810.79;2830.73;2810.79;0.50
03/18/2019;2832.94;2822.61;2835.41;2821.99;0.37
03/19/2019;2832.57;2840.76;2852.42;2823.27;-0.01
03/20/2019;2824.23;2831.34;2843.54;2812.43;-0.29
03/21/2019;2854.88;2819.72;2860.31;2817.38;1.09
03/22/2019;2800.71;2844.52;2846.16;2800.47;-1.90
03/25/2019;2798.36;2796.01;2809.79;2785.02;-0.08
03/26/2019;2818.46;2812.66;2829.87;2803.99;0.72
03/27/2019;2805.37;2819.72;2825.56;2787.72;-0.46
03/28/2019;2815.44;2809.40;2819.71;2798.77;0.36
03/29/2019;2834.40;2828.27;2836.03;2819.23;0.67
04/01/2019;2867.19;2848.63;2869.40;2848.63;1.16
04/02/2019;2867.24;2868.24;2872.90;2858.75;0.00
04/03/2019;2873.40;2876.09;2885.25;2865.17;0.21
04/04/2019;2879.39;2873.99;2881.28;2867.14;0.21
04/05/2019;2892.74;2884.16;2893.24;2882.99;0.46
04/08/2019;2895.77;2888.46;2895.95;2880.78;0.10
04/09/2019;2878.20;2886.58;2886.88;2873.33;-0.61
04/10/2019;2888.21;2881.37;2889.71;2879.13;0.35
04/11/2019;2888.32;2891.92;2893.42;2881.99;0.00
04/12/2019;2907.41;2900.86;2910.54;2898.37;0.66
04/15/2019;2905.58;2908.32;2909.60;2896.48;-0.06
04/16/2019;2907.06;2912.26;2916.06;2900.71;0.05
04/17/2019;2900.45;2916.04;2918.00;2895.45;-0.23
04/18/2019;2905.03;2904.81;2908.40;2891.90;0.16
04/22/2019;2907.97;2898.78;2909.51;2896.35;0.10
04/23/2019;2933.68;2909.99;2936.31;2908.53;0.88
04/24/2019;2927.25;2934.00;2936.83;2926.05;-0.22
04/25/2019;2926.17;2928.99;2933.10;2912.84;-0.04
04/26/2019;2939.88;2925.81;2939.88;2917.56;0.47
04/29/2019;2943.03;2940.58;2949.52;2939.35;0.11
04/30/2019;2945.83;2937.14;2948.22;2924.11;0.10
05/01/2019;2923.73;2952.33;2954.13;2923.36;-0.75
05/02/2019;2917.52;2922.16;2931.68;2900.50;-0.21
05/03/2019;2945.64;2929.21;2947.85;2929.21;0.96
05/06/2019;2932.47;2908.89;2937.32;2898.21;-0.45
05/07/2019;2884.05;2913.03;2913.03;2862.60;-1.65
05/08/2019;2879.42;2879.61;2897.96;2873.28;-0.16
05/09/2019;2870.72;2859.84;2875.97;2836.40;-0.30
05/10/2019;2881.40;2863.10;2891.31;2825.39;0.37
05/13/2019;2811.87;2840.19;2840.19;2801.43;-2.41
05/14/2019;2834.41;2820.12;2852.54;2820.12;0.80
05/15/2019;2850.96;2820.38;2858.68;2815.08;0.58
05/16/2019;2876.32;2855.80;2892.15;2855.80;0.89
05/17/2019;2859.53;2858.60;2885.48;2854.23;-0.58
05/20/2019;2840.23;2841.94;2853.86;2831.29;-0.67
05/21/2019;2864.36;2854.02;2868.88;2854.02;0.85
05/22/2019;2856.27;2856.06;2865.47;2851.11;-0.28
05/23/2019;2822.24;2836.70;2836.70;2805.49;-1.19
05/24/2019;2826.06;2832.41;2841.36;2820.19;0.14
05/28/2019;2802.39;2830.03;2840.51;2801.58;-0.84
05/29/2019;2783.02;2790.25;2792.03;2766.06;-0.69
05/30/2019;2788.86;2786.94;2799.00;2776.74;0.21
05/31/2019;2752.06;2766.15;2768.98;2750.52;-1.32
06/03/2019;2744.45;2751.53;2763.07;2728.81;-0.28
06/04/2019;2803.27;2762.64;2804.49;2762.64;2.14
06/05/2019;2826.15;2818.09;2827.28;2800.92;0.82
06/06/2019;2843.49;2828.51;2852.10;2822.45;0.61
06/07/2019;2873.34;2852.87;2884.97;2852.87;1.05
06/10/2019;2886.73;2885.83;2904.77;2885.51;0.47
06/11/2019;2885.72;2903.27;2910.61;2878.53;-0.03
06/12/2019;2879.84;2882.73;2888.57;2874.68;-0.20
06/13/2019;2891.64;2886.24;2895.24;2881.99;0.41
06/14/2019;2886.98;2886.82;2894.45;2879.62;-0.16
06/17/2019;2889.67;2889.75;2897.27;2887.30;0.09
06/18/2019;2917.75;2906.71;2930.79;2905.44;0.97
06/19/2019;2926.46;2920.55;2931.74;2911.43;0.30
06/20/2019;2954.18;2949.60;2958.06;2931.50;0.95
06/21/2019;2950.46;2952.71;2964.15;2946.87;-0.13
06/24/2019;2945.35;2951.42;2954.92;2944.05;-0.17
06/25/2019;2917.38;2945.78;2946.52;2916.01;-0.95
06/26/2019;2913.78;2926.07;2932.59;2912.99;-0.12
06/27/2019;2924.92;2919.66;2929.30;2918.57;0.38
06/28/2019;2941.76;2932.94;2943.98;2929.05;0.58
07/01/2019;2964.33;2971.41;2977.93;2952.22;0.77
07/02/2019;2973.01;2964.66;2973.21;2955.92;0.29
07/03/2019;2995.82;2978.08;2995.84;2977.96;0.77
07/05/2019;2990.41;2984.25;2994.03;2967.97;-0.18
07/08/2019;2975.95;2979.77;2980.76;2970.09;-0.48
07/09/2019;2979.63;2965.52;2981.90;2963.44;0.12
07/10/2019;2993.07;2989.30;3002.98;2984.62;0.45
07/11/2019;2999.91;2999.62;3002.33;2988.80;0.23
07/12/2019;3013.77;3003.36;3013.92;3001.87;0.46
07/15/2019;3014.30;3017.80;3017.80;3008.77;0.02
07/16/2019;3004.04;3012.13;3015.02;3001.15;-0.34
07/17/2019;2984.42;3005.10;3005.26;2984.25;-0.65
07/18/2019;2995.11;2978.87;2998.28;2973.09;0.36
07/19/2019;2976.61;3004.26;3006.02;2975.86;-0.62
07/22/2019;2985.03;2981.93;2990.71;2976.65;0.28
07/23/2019;3005.47;2994.74;3005.90;2988.56;0.68
07/24/2019;3019.56;2998.77;3019.59;2996.82;0.47
07/25/2019;3003.67;3016.26;3016.31;2997.24;-0.53
07/26/2019;3025.86;3013.25;3027.98;3012.59;0.74
07/29/2019;3020.97;3024.47;3025.61;3014.30;-0.16
07/30/2019;3013.18;3007.66;3017.19;3000.94;-0.26
07/31/2019;2980.38;3016.22;3017.40;2958.08;-1.09
08/01/2019;2953.56;2980.32;3013.59;2945.23;-0.90
08/02/2019;2932.05;2943.90;2945.50;2914.11;-0.73
08/05/2019;2844.74;2898.07;2898.07;2822.12;-2.98
08/06/2019;2881.77;2861.18;2884.40;2847.42;1.30
08/07/2019;2883.98;2858.65;2892.17;2825.71;0.08
08/08/2019;2938.09;2896.21;2938.72;2894.47;1.88
08/09/2019;2918.65;2930.51;2935.75;2900.15;-0.66
08/12/2019;2883.75;2907.07;2907.58;2873.14;-1.20
08/13/2019;2926.32;2880.72;2943.31;2877.05;1.48
08/14/2019;2840.60;2894.15;2894.15;2839.64;-2.93
08/15/2019;2847.60;2846.20;2856.67;2825.51;0.25
08/16/2019;2888.68;2864.74;2893.63;2864.74;1.44
08/19/2019;2923.65;2913.48;2931.00;2913.48;1.21
08/20/2019;2900.51;2919.01;2923.63;2899.60;-0.79
08/21/2019;2924.43;2922.04;2928.73;2917.91;0.82
08/22/2019;2922.95;2930.94;2939.08;2904.51;-0.05
08/23/2019;2847.11;2911.07;2927.01;2834.97;-2.59
08/26/2019;2878.38;2866.70;2879.27;2856.00;1.10
08/27/2019;2869.16;2893.14;2898.79;2860.59;-0.32
08/28/2019;2887.94;2861.28;2890.03;2853.05;0.65
08/29/2019;2924.58;2910.37;2930.50;2905.67;1.27
08/30/2019;2926.46;2937.09;2940.43;2913.32;0.06
